id,loss
358143,2018.93334961
358152,1132.51696777
358154,1602.46594238
358163,7266.05224609
358167,1687.94238281
358175,2502.25097656
358179,3533.26220703
358181,2900.24853516
358183,4472.44921875
358189,2053.77001953
358191,1774.3548584
358194,3538.08935547
358199,6652.30175781
358203,3786.24536133
358204,1672.06799316
358206,6743.09375
358220,2298.64526367
358223,1292.28100586
358224,1730.78161621
358240,2301.69213867
358245,1351.19262695
358252,1040.17211914
358260,1078.66040039
358264,1017.23547363
358266,1709.79943848
358267,531.318786621
358269,4685.30810547
358272,1509.29248047
358279,1301.51452637
358283,1917.83081055
358288,1921.9296875
358293,16464.1875
358300,979.389831543
358305,2285.18334961
358315,2826.60107422
358323,1057.41577148
358327,1519.21032715
358349,1064.26733398
358351,2279.74755859
358355,1616.76611328
358356,1514.53710938
358359,916.258972168
358360,6161.19091797
358369,24450.1132812
358377,2398.91967773
358386,1571.16442871
358387,1454.19995117
358392,2460.38037109
358406,4309.03466797
358408,9008.49609375
358414,9321.26269531
358420,3364.37109375
358423,1258.19104004
358429,5838.08300781
358431,1323.56176758
358441,1289.6706543
358443,5446.50097656
358450,10281.2207031
358454,996.907836914
358456,3826.24731445
358459,1360.37817383
358460,3656.76025391
358462,2118.14404297
358488,840.259399414
358490,3798.78662109
358493,2260.60424805
358495,2817.38916016
358497,3906.11279297
358503,6026.17724609
358509,1425.00085449
358514,4242.96289062
358522,1028.95275879
358523,1130.9909668
358528,1968.5168457
358531,2060.24365234
358532,1201.33276367
358537,2886.3815918
358541,8334.06347656
358544,820.264648438
358555,1001.69763184
358558,1841.05175781
358567,3744.75146484
358571,4283.59570312
358572,3051.02880859
358573,4489.03222656
358579,2673.91748047
358580,1660.37927246
358585,3427.66992188
358592,1134.08654785
358595,7219.62011719
358598,5485.09228516
358599,1842.13500977
358602,770.83581543
358605,2189.60571289
358623,2292.66650391
358625,5734.20117188
358629,3503.04223633
358639,1105.0135498
358651,4701.80615234
358653,1191.60180664
358657,2072.74731445
358661,3372.6652832
358663,2513.58349609
358664,1685.60095215
358666,2090.57299805
358676,3091.82080078
358687,2162.73510742
358688,1581.86486816
358690,5231.5703125
358692,2123.26611328
358701,8844.01367188
358705,3262.06176758
358706,3978.16479492
358710,3942.24682617
358717,3771.08789062
358729,4124.79003906
358735,6614.75634766
358738,2116.05834961
358741,1389.46203613
358755,1903.62927246
358757,1925.19824219
358758,1505.70874023
358765,1333.40209961
358769,1256.9876709
358770,691.389831543
358772,2753.77319336
358775,1298.51965332
358783,1326.05883789
358792,1098.62084961
358797,797.569030762
358808,1818.52832031
358809,2081.33569336
358818,1550.85473633
358819,863.881469727
358826,1919.53479004
358830,1401.03686523
358845,1191.44091797
358849,2108.67407227
358853,2331.51464844
358854,2463.49926758
358864,1141.56640625
358868,1894.82104492
358869,2376.17431641
358873,1326.63964844
358884,1798.33032227
358889,10713.6621094
358904,1257.58129883
358906,3041.94384766
358910,1579.82800293
358918,6831.7890625
358920,9136.03613281
358926,1641.70800781
358940,990.100402832
358941,1619.39086914
358942,3202.34521484
358943,6230.40136719
358946,3532.63623047
358947,1984.99243164
358954,1594.3380127
358955,1153.98547363
358956,5897.36425781
358959,1462.24926758
358961,1383.21105957
358966,1579.55761719
358987,2911.20483398
358988,2039.46130371
358991,7138.10449219
358993,1062.65307617
358996,4394.03564453
359002,1070.79711914
359014,3249.09643555
359018,1702.58618164
359022,2248.68798828
359031,1823.9206543
359032,6003.08691406
359042,1144.55529785
359052,5825.81445312
359055,1411.59606934
359060,840.594604492
359069,4160.08105469
359072,1435.12731934
359077,1555.04089355
359078,1680.31799316
359083,1075.98754883
359086,1641.90063477
359092,3364.1730957
359093,5615.02734375
359094,6191.48095703
359099,1207.40759277
359101,3905.71289062
359112,4965.71435547
359115,1639.63415527
359124,1439.68188477
359130,1712.23400879
359132,1305.96655273
359134,7396.83349609
359137,2213.27294922
359139,1953.26245117
359144,1045.13452148
359154,3072.69799805
359162,2738.36401367
359163,3844.84301758
359165,1588.73474121
359178,6850.55957031
359182,2160.85839844
359187,1683.3079834
359192,2231.89599609
359199,2421.35205078
359201,1220.92114258
359202,1343.91967773
359204,6548.63427734
359207,2465.84179688
359213,1796.27368164
359230,5034.63378906
359235,5715.64355469
359241,5661.03173828
359242,1520.01965332
359250,11548.8535156
359253,946.6484375
359258,1327.77954102
359267,1509.52832031
359271,1227.96557617
359275,1198.87158203
359285,1194.51281738
359286,1591.5637207
359307,3485.38427734
359314,3885.59179688
359315,5019.26318359
359318,2501.48095703
359319,1735.72045898
359320,3316.89697266
359329,1382.11499023
359331,989.137695312
359334,1095.77770996
359340,5531.14550781
359356,1032.19030762
359360,1961.77416992
359364,2207.83544922
359366,4087.9699707
359372,1677.88891602
359375,6739.37597656
359380,1890.47497559
359385,1105.49902344
359388,2286.46899414
359393,2200.94262695
359403,1873.68554688
359405,1023.38848877
359414,1871.55981445
359418,2397.30517578
359419,2160.60302734
359424,11018.828125
359428,1351.78149414
359432,1088.20019531
359433,1153.24487305
359447,2957.57470703
359448,1375.5057373
359455,2218.50561523
359457,1352.31628418
359468,1321.56628418
359469,1177.90893555
359472,1602.83666992
359477,1603.06750488
359483,796.761108398
359486,1870.98242188
359490,3356.96557617
359493,5357.07421875
359497,1551.0213623
359506,2591.14160156
359516,1085.85900879
359519,4099.80761719
359524,1649.5579834
359529,1562.09484863
359540,2497.90234375
359541,1529.3482666
359542,1264.51855469
359544,1091.69311523
359552,2483.37646484
359554,1205.32836914
359555,3610.65893555
359557,963.690429688
359558,806.471984863
359563,1685.05981445
359570,1195.69458008
359580,8218.72265625
359584,3401.01953125
359590,897.02166748
359592,2323.23388672
359598,2755.98022461
359599,1853.94238281
359602,2179.09130859
359605,1147.48120117
359608,1528.99621582
359611,4030.91015625
359612,3215.92114258
359614,3758.72119141
359615,3099.72094727
359617,1267.98583984
359633,1803.72583008
359640,1306.03881836
359649,2205.07861328
359652,4278.54589844
359655,2026.37341309
359656,3268.51586914
359659,2079.22802734
359663,1748.86584473
359669,2374.17944336
359673,2132.18603516
359677,1929.36193848
359684,3162.1015625
359687,5192.36132812
359694,1842.67260742
359698,1321.21289062
359710,3496.72802734
359713,1100.3157959
359718,1865.1394043
359723,3815.10083008
359728,4887.50195312
359729,6177.56591797
359730,3993.1550293
359732,2156.44848633
359745,2706.83544922
359753,4958.88818359
359756,2050.68188477
359761,2157.9362793
359763,2721.80419922
359770,981.248413086
359771,1753.59375
359781,1873.20678711
359783,9272.47070312
359791,1546.94995117
359795,1136.3449707
359798,1132.07421875
359804,1250.11340332
359806,1973.23303223
359825,912.109863281
359826,985.143676758
359828,2100.5
359832,1546.93884277
359839,1248.28833008
359844,3574.9777832
359847,2775.80322266
359853,1286.26013184
359858,2403.0456543
359864,2555.45361328
359869,1947.10668945
359871,3417.515625
359873,2023.64318848
359874,2475.81713867
359877,1361.83227539
359879,1518.9152832
359882,3194.31274414
359885,1101.42211914
359899,2710.36621094
359902,1494.52368164
359905,1549.16442871
359907,2944.81958008
359914,1647.94165039
359915,4131.12988281
359916,6250.73046875
359919,9868.56933594
359922,1640.20349121
359923,762.799682617
359924,1211.54577637
359925,2469.46435547
359942,1177.96252441
359943,3579.95166016
359944,1494.03344727
359949,2415.29492188
359956,2591.59179688
359974,3508.32568359
359979,2036.04528809
359985,944.422485352
359986,1570.98803711
359989,3654.04638672
359994,4100.47509766
359995,1619.23217773
360004,1578.06359863
360005,1852.24633789
360006,1502.18823242
360007,2103.24267578
360009,925.675170898
360010,2196.97192383
360014,1718.90649414
360019,1098.84399414
360023,3035.92895508
360024,1676.98754883
360031,1175.06518555
360032,1030.85620117
360035,5670.60107422
360036,2498.27172852
360044,3055.94213867
360050,1294.11560059
360051,1659.91381836
360059,3405.77856445
360062,4478.90527344
360065,969.940307617
360066,2680.74511719
360070,2153.9765625
360072,2431.76220703
360073,1361.43774414
360076,2738.73828125
360080,1364.55603027
360085,6050.46972656
360094,980.039672852
360099,1773.30541992
360103,3244.49926758
360109,1386.04785156
360112,2685.19580078
360115,1237.95202637
360123,6378.93652344
360126,1929.49157715
360135,1133.39294434
360140,6985.69238281
360146,2389.96899414
360150,1665.68493652
360161,2927.44799805
360166,2893.81616211
360172,1743.5267334
360175,1577.27099609
360179,3304.86669922
360186,1675.76635742
360192,5208.37353516
360207,899.110229492
360208,2025.90600586
360222,5253.65185547
360223,1363.53051758
360227,3458.9375
360243,1076.14501953
360246,3165.390625
360252,5022.96728516
360258,4245.67578125
360266,3174.75146484
360269,777.563903809
360270,884.620910645
360272,6364.37451172
360274,1831.55883789
360276,4527.82324219
360278,1031.1427002
360283,1517.62939453
360288,1460.23498535
360291,1564.77709961
360306,942.268737793
360307,3008.83935547
360314,1339.74389648
360321,2066.54370117
360325,5760.04833984
360337,2786.98022461
360338,1982.5501709
360339,1115.64672852
360340,1489.51184082
360347,2181.91552734
360351,3088.97949219
360358,1588.85668945
360360,2407.18457031
360365,1553.19775391
360376,4860.53564453
360379,4208.15527344
360381,1555.57385254
360397,4308.18212891
360398,1543.78540039
360404,2760.19873047
360407,1114.33984375
360408,2711.0168457
360411,1245.68786621
360414,1332.44445801
360418,1845.18457031
360423,1267.63879395
360441,1157.42492676
360464,3185.85131836
360483,6288.03027344
360485,1377.32592773
360486,1845.90893555
360496,1203.32543945
360498,6584.70068359
360514,3467.66064453
360528,1518.33349609
360533,2440.14794922
360535,1642.93774414
360536,836.201660156
360540,1303.18054199
360543,3799.55786133
360547,5891.30029297
360549,4236.54980469
360552,2868.95703125
360560,2075.80224609
360564,4295.24462891
360565,1127.27270508
360571,1973.2923584
360576,1354.49060059
360577,1852.55407715
360579,1495.51428223
360581,7714.15722656
360584,2392.3359375
360587,1351.2253418
360606,2428.74291992
360607,1145.36437988
360624,1863.09179688
360627,1352.34545898
360631,1636.57849121
360639,1602.86364746
360642,979.535827637
360643,3005.11474609
360644,1394.38134766
360647,1825.47949219
360658,1474.48742676
360661,4010.9284668
360662,1280.44714355
360663,3907.15820312
360665,3384.90820312
360668,3757.86132812
360670,3818.55908203
360672,1937.57055664
360675,1368.25805664
360678,1770.5690918
360680,3118.2746582
360683,3162.82958984
360695,2972.59619141
360697,1224.45947266
360710,4141.38378906
360734,1889.59960938
360739,4486.85449219
360740,3183.65820312
360758,1297.41992188
360768,3373.62231445
360776,2235.6496582
360778,1927.65014648
360781,1196.453125
360784,2001.58959961
360789,2737.2019043
360795,4288.16503906
360799,9793.38085938
360804,2936.47851562
360808,2557.13110352
360811,1084.85998535
360817,857.96661377
360825,3480.93945312
360832,1281.49023438
360834,1532.58691406
360837,2400.66748047
360843,2478.73144531
360845,1181.7175293
360846,7788.3515625
360855,3443.78759766
360857,1331.31738281
360866,1824.421875
360872,1272.56213379
360874,1690.43457031
360880,1867.52905273
360884,3368.38012695
360888,1404.23706055
360895,3504.40966797
360898,2966.46240234
360900,2118.55981445
360901,6123.12402344
360904,1170.2767334
360906,2717.12109375
360910,2018.47229004
360913,4090.3059082
360914,3459.16455078
360916,896.373413086
360917,1579.20166016
360918,1456.47119141
360923,1636.79321289
360924,1141.4967041
360932,10613.0488281
360938,4339.12207031
360950,1051.44018555
360951,1209.07556152
360953,1165.94616699
360964,2446.16748047
360975,2549.67285156
360996,1073.69970703
360998,1114.5333252
361001,3088.26147461
361004,1664.06347656
361008,2264.98095703
361014,8243.08203125
361019,3326.03051758
361020,1001.88067627
361022,1035.92492676
361029,3710.18481445
361031,3868.78320312
361035,4111.39501953
361039,4145.76367188
361047,890.341674805
361052,1417.43310547
361063,3570.71240234
361065,1205.67382812
361070,2029.82299805
361072,2209.65014648
361076,997.641296387
361078,1386.50415039
361086,2547.78686523
361087,2867.14135742
361090,2574.12768555
361098,1797.93969727
361103,2106.88720703
361104,3194.68041992
361107,7363.24707031
361114,5486.234375
361119,2158.7331543
361121,954.33215332
361122,3904.69384766
361131,1376.67358398
361135,1493.19140625
361137,2516.46923828
361140,1021.92541504
361155,1345.60058594
361160,2042.26501465
361166,4462.97900391
361174,1317.49145508
361177,5419.52832031
361178,2337.29736328
361179,1801.38769531
361180,3311.57568359
361186,3143.38378906
361187,4260.76708984
361199,2486.00952148
361201,3092.99536133
361204,2952.49194336
361205,1291.63513184
361207,2922.25976562
361214,1222.3918457
361219,1249.94482422
361220,1501.92895508
361230,2953.52368164
361231,2913.78808594
361240,4460.08544922
361249,716.74597168
361250,2594.11572266
361252,2045.97729492
361254,849.112670898
361255,1583.23840332
361257,1314.89257812
361260,1871.94262695
361274,1738.13964844
361280,1655.42346191
361284,1967.15161133
361288,1090.66882324
361293,904.09375
361298,3805.4765625
361315,1155.00170898
361325,5564.79296875
361328,1708.80334473
361329,5276.63378906
361331,2090.21411133
361341,875.351379395
361343,812.97277832
361345,898.431030273
361348,876.61541748
361356,875.742004395
361360,2417.06201172
361361,726.367797852
361363,4381.28955078
361366,912.56072998
361372,1552.34802246
361374,1527.16040039
361379,2193.35839844
361390,1284.92944336
361392,3389.07299805
361393,2751.12280273
361394,1074.47949219
361400,1416.84436035
361402,1336.5682373
361403,1302.76367188
361414,6765.91503906
361419,1457.57556152
361426,6901.80371094
361431,5995.79443359
361433,2308.47143555
361436,10052.4609375
361441,2025.8894043
361450,2545.61645508
361451,1098.16577148
361456,5575.53613281
361458,3353.08862305
361477,1305.21398926
361480,2516.87768555
361488,3634.83447266
361489,2383.68310547
361491,2414.81225586
361497,3346.58056641
361509,1316.92871094
361527,3383.91918945
361535,1033.77734375
361544,3005.08276367
361556,1306.64416504
361558,2689.69384766
361562,2764.12548828
361566,4185.13232422
361571,1220.56188965
361573,2294.84741211
361574,844.244140625
361578,1717.63928223
361592,1719.51525879
361596,3159.74780273
361601,787.071411133
361603,3817.1340332
361609,1918.3951416
361621,936.214050293
361631,4400.34472656
361635,2182.26025391
361642,13430.6425781
361649,1290.84594727
361651,1763.69104004
361653,4931.22558594
361661,2823.40405273
361662,5762.38183594
361667,2178.40014648
361669,3233.4152832
361671,2288.50756836
361672,1137.59143066
361674,1361.92919922
361681,7850.96386719
361682,768.331420898
361683,5372.96386719
361693,1481.26855469
361699,2850.21630859
361701,2825.65991211
361703,2621.08447266
361712,2931.97119141
361723,3190.20263672
361753,7833.32421875
361756,1864.76660156
361757,1605.4387207
361780,1093.58825684
361787,2649.05737305
361792,2721.24291992
361796,1723.00610352
361799,1223.77124023
361803,7232.81640625
361808,1793.88830566
361809,4615.85693359
361810,976.59979248
361813,2710.87670898
361815,1294.93469238
361819,1759.99731445
361820,1216.45532227
361823,3420.67333984
361824,900.177368164
361828,860.65222168
361834,1829.32128906
361840,1295.9909668
361844,1578.4909668
361848,6795.52832031
361860,1021.34875488
361866,1369.20043945
361869,4551.95605469
361870,5994.76074219
361879,2382.42529297
361883,2364.81103516
361886,961.38684082
361892,4810.51855469
361895,3810.33789062
361896,4164.50341797
361897,5099.94384766
361900,2771.98657227
361913,1222.55285645
361921,2104.11157227
361949,902.686401367
361954,971.836242676
361958,1270.16430664
361976,3079.34765625
361981,1156.88354492
361989,1604.16088867
361990,1984.31762695
361997,2554.32763672
361999,1096.96166992
362001,1375.53112793
362004,1260.71911621
362005,5462.2578125
362013,2912.29785156
362032,799.594055176
362038,1327.25939941
362042,4017.94335938
362056,929.67010498
362059,1800.54333496
362060,2640.38720703
362067,2386.48901367
362068,2348.50463867
362076,3131.125
362078,5602.23388672
362079,3149.07763672
362080,4098.27441406
362085,916.871582031
362089,1690.62768555
362096,1745.98925781
362102,1887.2310791
362107,743.356323242
362111,12371.6621094
362120,3710.13793945
362128,1182.57592773
362134,1861.99584961
362135,2586.71240234
362138,2579.55200195
362140,4086.74755859
362143,3514.18237305
362146,2396.28198242
362147,1674.89526367
362151,2941.17578125
362152,2229.63134766
362153,1690.8347168
362156,1390.49621582
362157,1016.70147705
362159,4423.62353516
362162,2078.75732422
362169,688.911804199
362171,2630.3840332
362174,2872.15673828
362190,1922.35314941
362194,1627.2644043
362199,8841.7265625
362200,3948.73706055
362205,4230.97998047
362215,1586.85803223
362223,2485.37670898
362239,2190.95214844
362240,2271.94116211
362244,1238.09777832
362255,6488.73291016
362257,1298.20751953
362273,3124.78344727
362275,1998.31115723
362276,1566.43103027
362279,2050.40112305
362286,4012.55908203
362295,3194.40039062
362299,8293.44726562
362300,1520.75805664
362303,1876.11108398
362304,1860.05981445
362313,3198.40551758
362315,1467.99060059
362317,1649.33044434
362326,1052.87866211
362338,3762.87768555
362341,4770.32226562
362343,4006.67382812
362354,5333.33642578
362360,945.057312012
362362,2432.5065918
362363,5041.97900391
362371,2606.45776367
362377,1866.10913086
362381,1219.27978516
362382,1255.02807617
362384,2105.42285156
362385,9912.35546875
362391,1226.56518555
362393,1621.72973633
362394,6516.62011719
362398,2966.35375977
362407,2837.4387207
362413,1550.46875
362417,2553.84716797
362418,2716.55517578
362422,1788.69238281
362427,1917.08959961
362431,1323.15356445
362438,1929.66601562
362439,993.975219727
362448,1835.27441406
362451,1925.1171875
362472,2096.79052734
362479,999.515808105
362487,2185.30493164
362488,2829.94384766
362497,1477.40197754
362498,3008.11474609
362502,2571.41699219
362506,1973.30078125
362510,1265.3861084
362511,1197.37133789
362516,2645.83081055
362520,1540.85949707
362529,2299.69042969
362530,1621.71069336
362532,3578.73168945
362538,1182.64819336
362540,3456.52685547
362542,3764.3034668
362545,3462.96142578
362546,2708.17626953
362547,12968.0126953
362554,4208.41552734
362563,4973.94042969
362566,1155.83666992
362574,1575.67834473
362577,1945.26208496
362578,1995.53649902
362585,3847.94677734
362587,2616.82788086
362588,1957.26245117
362591,1433.15161133
362594,3689.55395508
362601,2559.24829102
362611,1499.4564209
362613,1377.07556152
362614,1126.49926758
362619,1989.82287598
362625,734.609985352
362628,4699.07421875
362629,2236.36621094
362633,5675.31738281
362635,2216.79223633
362636,1413.24072266
362643,3910.1730957
362651,2275.88818359
362654,3176.21459961
362657,1555.65661621
362658,1959.27441406
362664,1009.39581299
362669,2102.03979492
362670,2437.96630859
362678,1597.4432373
362681,928.94744873
362684,1458.47497559
362686,2280.92529297
362690,5950.59863281
362700,1253.1072998
362701,870.910644531
362703,1034.8034668
362706,1237.5859375
362708,1941.56347656
362712,1154.81323242
362713,2447.16113281
362722,2480.97802734
362733,1370.78369141
362742,1973.7824707
362744,1302.95043945
362748,2620.75048828
362750,2995.73193359
362751,5892.54199219
362754,1066.66870117
362760,2458.29931641
362765,1842.97729492
362768,2413.33862305
362775,1224.75646973
362777,1552.9777832
362779,1778.98303223
362783,2815.80957031
362784,2915.12524414
362789,3885.14990234
362791,2286.35644531
362799,731.520141602
362809,1195.03051758
362818,1479.08483887
362829,2990.61572266
362832,1775.83752441
362836,2326.61914062
362838,1050.0246582
362842,1836.15795898
362844,4656.63623047
362848,2312.23291016
362857,1437.75927734
362860,1047.58154297
362864,3705.09375
362865,11638.6826172
362867,2697.38427734
362872,1277.6784668
362884,4305.71972656
362889,7870.80615234
362893,2951.10913086
362894,2542.25634766
362896,874.639831543
362901,2070.078125
362904,3245.31640625
362905,5354.06201172
362906,9411.67675781
362909,1910.4609375
362912,1494.67224121
362914,1182.00561523
362923,731.511779785
362926,2089.54052734
362930,2956.90600586
362935,1991.93066406
362940,899.451782227
362943,2369.22192383
362956,2250.84326172
362964,3257.03442383
362971,2546.55151367
362972,2876.45947266
362974,1487.91210938
362975,2130.47998047
362985,4667.51611328
362990,7723.50683594
362999,4689.86572266
363002,1664.52575684
363005,3538.78955078
363012,1917.33789062
363015,5801.63232422
363018,1501.5826416
363022,2955.13085938
363024,1226.37866211
363037,1337.00671387
363038,1061.45800781
363039,2196.26586914
363041,6301.4453125
363043,1456.16650391
363050,3368.26904297
363058,1454.07739258
363060,2381.18847656
363065,1661.40661621
363080,2461.72729492
363083,1625.13452148
363094,2535.5871582
363101,2522.96044922
363108,801.980895996
363116,1553.77600098
363118,1902.78979492
363122,1507.4152832
363127,3702.32275391
363132,9985.66894531
363133,3215.40600586
363142,1195.79394531
363146,1091.88769531
363163,1278.84204102
363170,5041.78222656
363175,3503.23364258
363184,5701.59472656
363187,2514.30004883
363193,3704.41723633
363197,1151.32751465
363205,5928.10205078
363206,861.941772461
363208,1404.23706055
363211,1651.24682617
363212,1908.6015625
363216,1142.29492188
363217,2924.88525391
363227,1431.87597656
363231,3652.05395508
363236,1571.95056152
363243,3382.48095703
363244,1419.25634766
363249,1220.60974121
363255,3163.84814453
363259,3668.6159668
363262,5770.73535156
363263,2454.63598633
363264,970.872375488
363276,1093.58520508
363277,1227.30126953
363278,6778.71972656
363287,3094.28198242
363288,3210.08569336
363290,4442.92285156
363293,769.251708984
363298,1456.64941406
363300,2321.79345703
363305,1764.88537598
363306,1873.89331055
363312,1060.63354492
363316,520.962646484
363324,2330.68164062
363331,3200.10644531
363332,1669.30725098
363337,2392.87255859
363338,2736.6496582
363340,1794.12768555
363344,1577.55297852
363347,1023.00506592
363361,1581.36010742
363365,2221.81616211
363368,1474.8626709
363373,7537.87207031
363374,1362.43444824
363378,808.041931152
363382,1528.83325195
363383,2051.66430664
363385,1469.26696777
363393,718.579101562
363396,3767.93945312
363403,1393.20959473
363414,1699.98864746
363415,1807.96057129
363421,1155.42077637
363422,2163.10620117
363427,2103.30786133
363429,3054.96337891
363431,2162.62426758
363432,1052.6262207
363442,2573.37304688
363461,1728.0032959
363468,2254.13793945
363478,2642.14672852
363488,2374.5559082
363490,1134.92114258
363492,14328.0126953
363497,2605.76025391
363509,1983.14099121
363516,3438.31835938
363518,3326.58862305
363523,2863.51147461
363530,4275.84179688
363536,1027.38623047
363540,3130.14477539
363541,1087.69335938
363543,2147.87573242
363544,811.941101074
363558,1620.04187012
363559,943.823242188
363566,4589.16259766
363567,1126.55053711
363569,1789.50683594
363578,1342.72949219
363581,1790.15490723
363603,1004.5970459
363604,2242.25244141
363609,1722.13928223
363615,4826.07128906
363616,1393.78161621
363617,1405.05834961
363624,1363.32702637
363627,4844.97509766
363628,1947.96154785
363631,1621.98535156
363632,1398.46313477
363636,3768.53198242
363638,1969.13122559
363641,4826.44189453
363650,1073.65661621
363656,2168.19458008
363657,1963.51147461
363671,1089.36791992
363678,12429.9960938
363685,2432.3449707
363688,1361.60424805
363691,1158.11584473
363693,3025.94116211
363694,6593.05712891
363695,2048.68115234
363696,9232.01269531
363708,5084.32128906
363715,2722.11865234
363718,1337.72631836
363723,1129.99865723
363733,10369.3144531
363738,1322.38830566
363739,2612.66259766
363748,2201.17553711
363752,2598.37060547
363753,4055.90966797
363755,945.501098633
363764,2003.81445312
363774,2464.28710938
363777,1110.38452148
363780,1409.66601562
363781,3703.47802734
363788,3186.56738281
363789,1497.65014648
363792,1523.6427002
363804,2444.07861328
363808,2277.75512695
363809,4794.40771484
363816,2677.55175781
363817,1294.99414062
363821,698.416687012
363823,2990.47900391
363825,6004.18603516
363826,2567.46240234
363832,2880.625
363833,2499.96411133
363847,1185.92163086
363850,2971.11865234
363854,1523.51147461
363856,3246.24023438
363858,1414.640625
363867,1091.29284668
363868,3644.57495117
363869,5335.63964844
363871,9031.3046875
363885,1751.24438477
363888,3574.09619141
363901,1891.796875
363914,3912.30664062
363921,9273.99023438
363927,9549.5703125
363941,2780.63818359
363945,874.439453125
363952,1142.00500488
363953,3682.57861328
363955,2813.45654297
363959,3761.71484375
363961,2235.33105469
363962,1805.88110352
363971,2242.76049805
363979,1696.06384277
363981,1375.92028809
363988,1310.74804688
364005,5760.49023438
364007,1793.16601562
364017,1143.1875
364019,1589.76049805
364030,1144.64440918
364036,2240.32421875
364038,2145.64550781
364041,2057.79394531
364048,7799.85839844
364049,12987.9980469
364051,1545.39892578
364053,2967.42651367
364056,1393.46044922
364059,680.46295166
364060,6181.47363281
364061,1335.98242188
364063,2434.78857422
364077,5193.44189453
364079,4553.41113281
364081,4245.57568359
364085,1745.22302246
364086,2053.55712891
364099,7432.72900391
364101,779.03338623
364107,5023.20654297
364108,1268.18139648
364109,9444.04980469
364111,4131.59570312
364116,3589.45629883
364123,2016.75488281
364131,930.548522949
364135,5472.88183594
364151,1296.8182373
364155,5336.61132812
364161,1185.58520508
364165,1335.4050293
364171,1290.04614258
364173,4624.04394531
364177,2290.52319336
364182,5282.60742188
364183,1942.86169434
364189,1099.23266602
364190,1065.94946289
364195,3512.66552734
364196,1056.48754883
364201,7895.74316406
364209,1295.39501953
364210,877.617553711
364212,1565.22692871
364213,6293.39111328
364235,1053.93847656
364244,1924.08764648
364250,1623.61401367
364261,1107.27575684
364268,1192.74658203
364269,2983.21020508
364271,6603.07714844
364278,1704.0546875
364280,1980.24243164
364284,1445.96154785
364297,2455.93115234
364298,1492.71801758
364305,5131.78808594
364310,1399.91430664
364311,967.778686523
364320,1287.21069336
364325,1125.35534668
364326,4371.49755859
364329,1536.77441406
364331,1181.4552002
364335,1576.47180176
364342,2421.49267578
364349,2125.66430664
364353,2124.10864258
364355,1866.61914062
364359,2624.77636719
364364,2207.52172852
364367,2726.76318359
364368,2823.77978516
364375,942.976074219
364380,1577.06335449
364382,3182.36328125
364383,1123.57714844
364397,449.814605713
364400,831.859741211
364408,3131.77172852
364410,5586.34277344
364425,1276.51989746
364427,2078.59375
364428,1725.79418945
364432,3095.35473633
364441,1535.6652832
364442,681.750244141
364444,2075.68115234
364451,2708.75830078
364454,1302.07617188
364459,1718.31774902
364467,3563.99145508
364470,1093.2434082
364472,1199.16687012
364474,3063.14331055
364476,7971.62255859
364478,757.920654297
364480,2902.77978516
364481,934.253051758
364485,1173.83605957
364488,1978.94274902
364493,1350.125
364499,1194.25561523
364500,1613.54528809
364502,5077.68017578
364509,3176.42260742
364510,1533.13696289
364518,2471.37915039
364519,2350.23754883
364534,2032.49047852
364536,2787.55224609
364538,2371.22558594
364541,3001.87402344
364542,9859.7109375
364543,4669.28710938
364545,1163.484375
364550,619.679626465
364551,1377.7409668
364572,2709.57226562
364573,1629.19421387
364578,1328.76635742
364579,3093.45361328
364580,1499.58398438
364584,3331.44848633
364585,2239.86523438
364592,1580.89599609
364594,2236.29785156
364599,1920.24157715
364605,1528.04980469
364608,3381.58935547
364618,831.418823242
364624,3008.23217773
364627,2098.88647461
364630,1693.27380371
364634,1330.39562988
364636,1604.75061035
364637,3385.25830078
364652,1746.35510254
364653,3832.64306641
364657,11144.9794922
364663,825.07989502
364667,3358.49560547
364670,2103.3605957
364671,4102.44970703
364677,1422.07910156
364678,4543.2578125
364679,987.63293457
364686,2532.16479492
364688,8869.46679688
364689,4204.00292969
364697,1523.81445312
364701,1554.64453125
364707,1005.55145264
364709,1398.00378418
364719,2674.65527344
364725,1098.55737305
364727,5711.27734375
364730,1716.82104492
364732,758.331604004
364737,1527.70263672
364742,1187.24975586
364745,5186.79589844
364749,2309.68725586
364752,914.876831055
364758,1195.46801758
364763,1129.77038574
364769,1035.43884277
364772,2603.82055664
364775,1759.88964844
364777,3877.79931641
364807,827.178527832
364808,2003.15209961
364820,3584.53759766
364822,1994.1418457
364833,1112.42944336
364840,2355.98901367
364843,2579.37768555
364845,5413.92089844
364846,6399.73535156
364847,1788.30078125
364854,3813.68676758
364868,2119.13427734
364870,1117.38537598
364874,1896.72595215
364887,1711.3560791
364889,7745.16943359
364894,1651.55993652
364897,2180.44824219
364904,7551.29589844
364906,1451.26647949
364931,1670.40856934
364933,1276.52258301
364935,3851.60620117
364937,2976.97241211
364940,2220.54638672
364941,1593.9206543
364950,1373.50195312
364951,803.445678711
364952,2090.89868164
364954,1671.96459961
364957,1011.2857666
364960,2705.59155273
364965,1864.20153809
364966,981.229675293
364967,638.047973633
364969,1751.36877441
364978,1262.86621094
364980,1117.4440918
364990,6572.890625
364992,2389.52880859
364993,1365.2857666
364997,2171.05957031
365009,2550.89111328
365010,1779.484375
365013,2737.71240234
365015,2089.13232422
